,poistion,track_name,artist,popularity,followers,gen_1,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
393,94,Slow Motion,Trey Songz,68,6928843,Dance,0.733,0.408,7,-7.834,0,0.0388,3.92E-05,0.11,0.291,94.947,197854,4,FALSE,4NYwy0R3NdvORX2B6OZXBT,2iojnBLj0qIMiKPvVhLnsH,Trigga Reloaded,2015
394,95,Somebody,Natalie La Rose,67,107663,None,0.83,0.52,0,-8.714,1,0.0376,1.25E-05,0.0656,0.735,104.99,189907,4,FALSE,7ioiB40H9xKs04QtIso2I3,2qdONMCoDngQk0eV4Avs1i,Somebody,2015
395,96,"Writing's On The Wall - From ""Spectre"" Soundtrack",Sam Smith,67,20838804,Dance,0.261,0.302,5,-8.19,0,0.0339,2.57E-06,0.0863,0.0883,81.418,278987,3,FALSE,1PWnAEQcbwQwK759otUbta,2wY79sveU1sp5g7SokKOiI,Writing's On The Wall,2015
396,97,Let It All Go,Birdy,67,3607115,Pop,0.383,0.43,10,-8.644,1,0.0302,1.04E-06,0.0869,0.174,107.005,280757,4,FALSE,70K0ezmzYEZeqoSaZMyP7o,2WX2uTcsvV5OnS0inACecP,Let It All Go,2015
397,98,Barcelona,George Ezra,66,3850915,Folk,0.629,0.572,5,-9.332,1,0.0307,0.000853,0.109,0.182,93.997,188960,4,FALSE,3ieLey98V9mIIh3W9gBlPF,2ysnwxxNtSgbb9t1m2Ur4j,Wanted on Voyage (Expanded Edition),2015
398,99,Same Old Love,Selena Gomez,66,38617185,Dance,0.672,0.593,11,-4.01,0,0.0304,0,0.214,0.438,98.02,229080,4,FALSE,1BZG99C7Co1r6QUC3zaS59,0C8ZW7ezQVs4URX5aX7Kqx,Revival (Deluxe),2015
399,100,I Don't Mind (feat. Juicy J),Usher,66,10128610,Hip Hop,0.87,0.464,4,-8.337,1,0.178,0,0.0902,0.457,112.974,251989,4,TRUE,7aXuop4Qambx5Oi3ynsKQr,23zg3TcAtWQy7J6upgbUnj,I Don't Mind (feat. Juicy J),2015
400,1,Starboy,The Weeknd,89,53182739,R&B,0.679,0.587,7,-7.015,1,0.276,6.35E-06,0.137,0.486,186.003,230453,4,TRUE,7MXVkk9YMctZqd1Srtv4MB,1Xyo4u8uXC1ZmMpatF05PJ,Starboy,2016
401,2,One Dance,Drake,85,69172212,Hip Hop,0.792,0.625,1,-5.609,1,0.0536,0.0018,0.329,0.37,103.967,173987,4,FALSE,1zi7xx7UVEFkmKfv06H8x0,3TVXtAsR1Inumwj472S9r4,Views,2016
402,3,Love Yourself,Justin Bieber,83,67760523,Pop,0.609,0.378,4,-9.828,1,0.438,0,0.28,0.515,100.418,233720,4,FALSE,50kpGaPAhYJ3sGmk6vplg0,1uNFoZAHBGtllmzznpCI3s,Purpose (Deluxe),2016
403,4,Closer,The Chainsmokers,84,19679978,Dance,0.748,0.524,8,-5.599,1,0.0338,0,0.111,0.661,95.01,244960,4,FALSE,7BKLCZ1jbUBVqRi2FVlTVw,69GGBxA162lTqCwzJG5jLp,Closer,2016
404,5,Hello,Adele,72,44110183,Soul,0.578,0.43,5,-6.134,0,0.0305,0,0.0854,0.288,78.991,295502,4,FALSE,62PaSfnXSMyLshYJrlTuL3,4dpARuHxo51G3z768sgnrY,25,2016
405,6,Panda,Desiigner,69,3407309,Rap,0.576,0.766,10,-4.943,0,0.449,1.68E-06,0.366,0.236,144.833,246761,4,TRUE,5YEOzOojehCqxGQCcQiyR4,7pFeBzX627ff0VnN6bxPR4,New English,2016
406,7,Pink + White,Frank Ocean,85,10256027,Hip Hop,0.545,0.545,9,-7.362,1,0.107,5.48E-05,0.417,0.549,159.94,184516,3,FALSE,3xKsf9qdS1CyvXSMEid6g8,2h93pZq0e7k5yf4dywlkpM,Blonde,2016
407,8,Cheap Thrills (feat. Sean Paul),Sia,67,24949389,Dance,0.592,0.8,6,-4.931,0,0.215,2.01E-06,0.0775,0.728,89.972,224813,4,FALSE,6b3b7lILUJqXcp6w9wNQSm,5WUlDfRSoLAfcVSX1WnrxN,Cheap Thrills (feat. Sean Paul),2016
408,9,Treat You Better,Shawn Mendes,84,39941886,Pop,0.444,0.819,10,-4.078,0,0.341,0,0.107,0.747,82.695,187973,4,FALSE,3QGsuHI8jO1Rx4JWLUh9jd,7n2wHs1TKAczGzO7Dd2rGr,Illuminate,2016
409,10,Work,Rihanna,75,51162263,Pop,0.725,0.534,11,-6.238,1,0.0946,0,0.0919,0.558,91.974,219320,4,TRUE,72TFWvU3wUYdUuxejTTIzt,5pKCCKE2ajJHZ9KAiaK11H,ANTI (Deluxe),2016
410,11,Hymn for the Weekend,Coldplay,84,40064381,Pop,0.491,0.693,0,-6.487,0,0.0377,6.92E-06,0.325,0.412,90.027,258267,4,FALSE,3RiPr603aXAoi4GHyXx0uy,4gzpq5DPGxSnKTe4SA8HAU,A Head Full of Dreams,2016
411,12,Sorry,Justin Bieber,81,67760523,Pop,0.654,0.76,0,-3.669,0,0.045,0,0.299,0.41,99.945,200787,4,FALSE,09CtPGIpYB4BrO8qb1RGsF,1uNFoZAHBGtllmzznpCI3s,Purpose (Deluxe),2016
412,13,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Trolls,72,12375207,Dance,0.669,0.832,0,-5.721,1,0.0682,0,0.0968,0.7,113.035,237547,4,FALSE,1WkMMavIMc4JZ8cfMmxHkI,31TPClRtHm23RisEBtV3X7,TROLLS (Original Motion Picture Soundtrack),2016
413,14,Don't,Bryson Tiller,83,6208565,Hip Hop,0.765,0.356,11,-5.556,0,0.195,0,0.0963,0.189,96.991,198293,4,TRUE,3pXF1nA74528Edde4of9CC,2EMAnMvWE2eb56ToJVfCWs,T R A P S O U L,2016
414,15,Let Me Love You,DJ Snake,83,8216009,Dance,0.649,0.716,8,-5.371,1,0.0349,2.63E-05,0.135,0.163,99.988,205947,4,FALSE,0lYBSQXN6rCTvUZvg9S0lU,540vIaP2JwjQb9dm3aArA4,Encore,2016
415,16,Wait a Minute!,WILLOW,82,2256073,Pop,0.764,0.705,3,-5.279,0,0.0278,1.94E-05,0.0943,0.672,101.003,196520,4,FALSE,0y60itmpH0aPKsFiGxmtnh,3rWZHrfrsPBxVy692yAIxF,ARDIPITHECUS,2016
416,17,Needed Me,Rihanna,81,51162263,Pop,0.671,0.314,5,-8.091,0,0.244,0,0.0825,0.296,110.898,191600,4,TRUE,4pAl7FkDMNBsjykPXo91B3,5pKCCKE2ajJHZ9KAiaK11H,ANTI (Deluxe),2016
417,18,Ride,Twenty One Pilots,81,22840349,Rock,0.645,0.713,6,-5.355,1,0.0393,0,0.113,0.566,74.989,214507,4,FALSE,2Z8WuEywRWYTKe1NybPQEW,3YQKmKGau1PzlVlkL1iodx,Blurryface,2016
418,19,This Is What You Came For,Calvin Harris,81,22985542,Dance,0.631,0.927,9,-2.787,0,0.0332,0.119,0.148,0.465,123.962,222160,4,FALSE,0azC730Exh71aQlOt9Zj3y,7CajNmpbOovFoOoasH2HaY,This Is What You Came For,2016
419,20,Cake By The Ocean,DNCE,80,4332569,Dance,0.774,0.753,4,-5.446,0,0.0517,0,0.0371,0.896,119.002,219147,4,TRUE,76hfruVvmfQbw0eYn1nmeC,6T5tfhQCknKG4UnH90qGnz,DNCE,2016
420,21,Dancing On My Own,Calum Scott,80,4687133,Pop,0.681,0.174,1,-8.745,1,0.0315,3.35E-05,0.0983,0.231,112.672,260285,4,FALSE,2BOqDYLOJBiMOXShCV1neZ,6ydoSd3N2mwgwBHtF6K7eX,Only Human (Deluxe),2016
421,22,7 Years,Lukas Graham,79,1993861,Pop,0.765,0.473,10,-5.829,1,0.0514,0,0.391,0.34,119.992,237300,4,FALSE,5kqIPrATaCc2LqxVWzQGbk,25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,2016
422,23,Heathens,Twenty One Pilots,81,22840349,Rock,0.732,0.396,4,-9.348,0,0.0286,3.58E-05,0.105,0.548,90.024,195920,4,FALSE,6i0V12jOa3mr6uu4WYhUBr,3YQKmKGau1PzlVlkL1iodx,Heathens,2016
423,24,Don't Let Me Down,The Chainsmokers,79,19679978,Dance,0.532,0.869,11,-5.094,1,0.172,0.00508,0.136,0.422,159.803,208373,4,FALSE,1i1fxkWeaMmKEB4T7zqbzK,69GGBxA162lTqCwzJG5jLp,Don't Let Me Down,2016
424,25,In the Name of Love,Martin Garrix,79,15656461,Dance,0.501,0.519,4,-5.88,0,0.0409,0,0.454,0.168,133.99,195707,4,FALSE,23L5CiUhw2jV1OIMwthR3S,60d24wfXkVzDSfLS6hyCjZ,In the Name of Love,2016
425,26,Faded,Alan Walker,79,36144125,EDM,0.468,0.627,6,-5.085,1,0.0476,7.97E-06,0.11,0.159,179.642,212107,4,FALSE,698ItKASDavgwZ3WjaWjtz,7vk5e3vY1uw9plTHJAMwjN,Different World,2016
426,27,NO,Meghan Trainor,79,12195671,Dance,0.557,0.803,1,-3.599,0,0.213,1.61E-06,0.737,0.657,92.134,213507,4,FALSE,0l0CvurVUrr2w3Jj1hOVFc,6JL8zeS1NmiOftqZTRgdTz,Thank You (Deluxe Version),2016
427,28,Can I Be Him,James Arthur,78,10626843,Pop,0.696,0.543,11,-6.164,1,0.0489,0,0.0939,0.479,107.969,246880,4,FALSE,0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,Back from the Edge,2016
428,29,Exchange,Bryson Tiller,78,6208565,Hip Hop,0.525,0.433,6,-10.598,1,0.185,0,0.135,0.276,160.108,194613,4,TRUE,43PuMrRfbyyuz4QpZ3oAwN,2EMAnMvWE2eb56ToJVfCWs,T R A P S O U L,2016
429,30,Adventure of a Lifetime,Coldplay,78,40064381,Pop,0.638,0.924,7,-3.887,1,0.036,0.000175,0.149,0.53,111.995,263787,4,FALSE,69uxyAqqPIsUyTO8txoP2M,4gzpq5DPGxSnKTe4SA8HAU,A Head Full of Dreams,2016
430,31,Hotline Bling,Drake,77,69172212,Hip Hop,0.891,0.628,2,-7.863,1,0.0551,0.00019,0.0504,0.552,134.966,267067,4,FALSE,0wwPcA6wtMf6HUMpIRdeP7,3TVXtAsR1Inumwj472S9r4,Views,2016
431,32,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,77,1309294,Dance,0.664,0.714,7,-6.645,0,0.111,8.42E-06,0.0843,0.71,101.969,197933,4,TRUE,0vbtURX4qv1l7besfwmnD8,2KsP6tYLJlTBvSUxnwlVWa,"At Night, Alone.",2016
432,33,"i hate u, i love u (feat. olivia o'brien)",gnash,77,1586959,Pop,0.492,0.275,6,-13.4,0,0.3,0,0.101,0.18,92.6,251034,4,TRUE,7vRriwrloYVaoAe3a9wJHe,3iri9nBFs9e4wN7PLIetAw,us,2016
433,34,PILLOWTALK,ZAYN,77,21593264,Dance,0.584,0.7,11,-4.275,1,0.0456,0,0.0939,0.438,124.944,202747,4,TRUE,0PDUDa38GO8lMxLCRc4lL1,5ZsFI1h6hIdQRw2ti0hz81,Mind Of Mine (Deluxe Edition),2016
434,35,"Me, Myself & I",G-Eazy,77,5111661,Indie,0.756,0.674,0,-6.518,0,0.0959,0,0.158,0.389,111.995,251467,4,TRUE,40YcuQysJ0KlGQTeGUosTC,02kJSzxNuaWGqwubyUba0Z,When It's Dark Out,2016
435,36,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,76,12844442,Hip Hop,0.502,0.786,9,-4.378,0,0.317,0,0.65,0.739,169.021,243491,4,TRUE,4dASQiO1Eoo3RJvt74FtXB,55Aa2cqylxrFIXC767Z865,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),2016
436,37,White Iverson,Post Malone,76,38874119,Rap,0.675,0.562,7,-7.678,1,0.0352,0,0.0816,0.309,130.098,256533,4,TRUE,6eT7xZZlB2mwyzJ2sUKG6w,246dkjvS1zLTtiykXe5h60,Stoney (Deluxe),2016
437,38,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,76,873890,EDM,0.792,0.717,0,-4.759,0,0.0393,3.59E-05,0.226,0.466,121.985,195547,4,FALSE,1A8j067qyiNwQnZT0bzUpZ,7keGfmQR4X5w0two1xKZ7d,Layers,2016
438,39,My Way,Calvin Harris,76,22985542,Dance,0.818,0.913,4,-3.06,0,0.0426,3.69E-05,0.161,0.536,119.986,219160,4,FALSE,1vvNmPOiUuyCbgWmtc6yfm,7CajNmpbOovFoOoasH2HaY,My Way,2016
439,40,My House,Flo Rida,76,8704966,Dance,0.688,0.702,7,-4.792,0,0.0499,0,0.128,0.74,94.006,192191,4,FALSE,6Knv6wdA0luoMUuuoYi2i1,0jnsk9HBra6NMjO2oANoPY,My House,2016
440,41,Ophelia,The Lumineers,75,4937158,Folk,0.664,0.573,5,-6.519,1,0.0277,0.000363,0.0857,0.566,76.023,160097,4,FALSE,3d8y0t70g7hw2FOWl9Z4Fm,16oZKvXb6WkQlVAjwo2Wbg,Cleopatra,2016
441,42,Renegades,X Ambassadors,75,2750416,EDM,0.526,0.862,2,-6.003,1,0.0905,0.0597,0.229,0.528,90.052,195200,4,FALSE,0fYVliAYKHuPmECRs1pbRf,3NPpFNZtSTHheNBaWC82rB,VHS,2016
442,43,Perfect Strangers,Jonas Blue,75,3670653,Dance,0.73,0.861,1,-4.1,1,0.0451,0,0.213,0.704,117.965,196613,4,FALSE,3P3pw6C19j31Rnzgo3JG7o,1HBjj22wzbscIZ9sEb5dyf,Blue,2016
443,44,Say It,Tory Lanez,75,4841086,Hip Hop,0.546,0.529,11,-10.511,0,0.0583,6.50E-06,0.124,0.247,107.331,237787,4,TRUE,2Gyc6e2cLxA5hoX1NOvYnU,2jku7tDXc6XoB6MO2hFuqg,I Told You,2016
444,45,Middle,DJ Snake,75,8216009,Dance,0.583,0.695,9,-5.336,1,0.0423,0,0.0527,0.224,104.879,220573,4,FALSE,0g5EKLgdKvNlln7TNqBByK,540vIaP2JwjQb9dm3aArA4,Encore,2016
445,46,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,75,15042035,Dance,0.803,0.585,8,-5.861,1,0.0432,3.94E-06,0.0644,0.593,105.017,214480,4,FALSE,4tCtwWceOPWzenK2HAIJSb,1l8Fu6IkuTP0U5QetQJ5Xt,7/27 (Deluxe),2016
446,47,Hear Me Now,Alok,75,11893593,EDM,0.778,0.463,11,-7.603,1,0.0389,0.00289,0.0731,0.496,121.999,194840,4,FALSE,39cmB3ZoTOLwOTq7tMNqKa,0NGAZxHanS9e0iNHpR8f2W,Hear Me Now (feat. Zeeba),2016
447,48,Starving,Hailee Steinfeld,74,8217858,Dance,0.728,0.616,4,-4.238,1,0.0645,0,0.105,0.508,99.962,181880,4,FALSE,4Ce37cRWvM1vIGGynKcs22,5p7f24Rk5HkUZsaS3BLG5F,Starving,2016
448,49,Low Life (feat. The Weeknd),Future,74,12514791,Hip Hop,0.722,0.331,8,-7.789,1,0.0726,0.282,0.146,0.102,143.961,313547,4,TRUE,7EiZI6JVHllARrX9PUvAdX,1RyvyyTE3xzB2ZywiAwp0i,EVOL,2016
449,50,Shout Out to My Ex,Little Mix,74,10922413,Dance,0.773,0.747,5,-4.061,1,0.0885,8.99E-06,0.109,0.801,126.014,246240,4,FALSE,0ErK6K0kYr0Ow2RkPMhmMs,3e7awlrlDSwF3iM0WBjGMp,Glory Days (Expanded Edition),2016
450,51,Stole the Show,Kygo,74,8205953,EDM,0.64,0.635,8,-7.565,0,0.226,0,0.319,0.475,100.034,223187,4,FALSE,5masKPHeAOVNgxdLebIcK7,23fqKkggKUBHNkbKtXEls4,Cloud Nine,2016
451,52,When We Were Young,Adele,74,44110183,Soul,0.376,0.595,3,-5.936,1,0.0496,0,0.095,0.265,144.361,290900,4,FALSE,7GgWAITsYJaRM3r50rfh5w,4dpARuHxo51G3z768sgnrY,25,2016
452,53,Too Good,Drake,74,69172212,Hip Hop,0.794,0.653,7,-7.839,1,0.104,4.88E-05,0.1,0.397,117.996,263373,4,TRUE,3BtuIIrQlkujKPuWF2B85z,3TVXtAsR1Inumwj472S9r4,Views,2016
453,54,When You Love Someone,James TW,74,1197069,Pop,0.681,0.453,7,-6.09,1,0.0278,0,0.0543,0.348,125.772,216560,4,FALSE,0TXNKTzawI6VgLoA9UauRp,0B3N0ZINFWvizfa8bKiz4v,Chapters,2016
454,55,Unsteady,X Ambassadors,73,2750416,EDM,0.389,0.665,0,-6.169,1,0.0644,0.000732,0.116,0.199,117.055,193547,4,FALSE,7lGKEWMXVWWTt3X71Bv44I,3NPpFNZtSTHheNBaWC82rB,VHS,2016
455,56,History,One Direction,73,28271703,Pop,0.655,0.699,11,-4.421,1,0.0493,0,0.064,0.802,86.704,187427,4,FALSE,0HMjXBAZmSYOTTi33WpMso,4AK6F7OLvEQ5QYCBNiQWHq,Made In The A.M. (Deluxe Edition),2016
456,57,Never Forget You,Zara Larsson,73,10355852,Dance,0.583,0.732,11,-5.728,0,0.0457,9.86E-06,0.269,0.276,145.992,213428,4,FALSE,6hmhG1b4LEyNuashVvuIAo,1Xylc3o4UrD53lo9CvFvVg,So Good,2016
457,58,Roses,The Chainsmokers,73,19679978,Dance,0.713,0.802,4,-7.055,1,0.0561,0.00377,0.309,0.343,100.001,226739,4,FALSE,3vv9phIu6Y1vX3jcqaGz5Z,69GGBxA162lTqCwzJG5jLp,Roses,2016
458,59,Somebody Else,The 1975,72,6011010,EDM,0.61,0.788,0,-5.724,1,0.0585,0.0142,0.153,0.472,101.045,347520,4,TRUE,5hc71nKsUgtwQ3z52KEKQk,3mIj9lX2MWuHmhNCA7LSCW,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016
459,60,Lost Boy,Ruth B.,72,2456470,EDM,0.71,0.0565,7,-15.099,1,0.0534,0,0.0889,0.348,123.994,275280,4,FALSE,4h0zU3O9R5xzuTmNO7dNDU,2WzaAvm2bBCf4pEhyuDgCY,Lost Boy,2016
460,61,Fast Car,Jonas Blue,72,3670653,Dance,0.672,0.578,9,-6.621,1,0.0569,0,0.312,0.548,113.945,212424,4,FALSE,1SN1vSPsr4V4tIUTR3s8YW,1HBjj22wzbscIZ9sEb5dyf,Blue,2016
461,62,Send My Love (To Your New Lover),Adele,72,44110183,Soul,0.688,0.533,6,-8.363,0,0.0865,3.48E-06,0.172,0.567,164.069,223079,4,FALSE,0t7fVeEJxO2Xi4H2K5Svc9,4dpARuHxo51G3z768sgnrY,25,2016
462,63,I Know What You Did Last Summer,Shawn Mendes,71,39941886,Pop,0.687,0.761,9,-4.582,0,0.0876,0,0.147,0.743,113.939,223853,4,FALSE,2GyA33q5rti5IxkMQemRDH,7n2wHs1TKAczGzO7Dd2rGr,Handwritten,2016
463,64,Alone,Marshmello,71,34561050,EDM,0.631,0.953,2,-3.739,1,0.0343,0.0155,0.108,0.422,141.99,273803,4,FALSE,3MEYFivt6bilQ9q9mFWZ4g,64KEffDW9EtZ1y2vBYgq8T,Alone,2016
464,65,Hurts So Good,Astrid S,71,1265052,EDM,0.672,0.625,7,-5.068,0,0.0468,0,0.0934,0.423,120.038,208729,4,FALSE,46u5B2WN4wryYLZuMAOmI4,3AVfmawzu83sp94QW7CEGm,Leave It Beautiful (Complete),2016
465,66,"Sit Still, Look Pretty",Daya,71,1440201,EDM,0.846,0.734,2,-3.601,1,0.108,8.27E-05,0.425,0.717,90.98,207761,4,FALSE,6ZtiywT2Qm50a1uR0jlY35,6Dd3NScHWwnW6obMFbl1BH,"Sit Still, Look Pretty",2016
466,67,Trouble,Cage The Elephant,71,3054259,Rock,0.47,0.623,0,-5.655,1,0.0302,0.000439,0.0992,0.298,77.861,225973,4,FALSE,5n0CTysih20NYdT2S0Wpe8,26T3LtbuGT1Fu9m0eRq5X3,Tell Me I'm Pretty,2016
467,68,Controlla,Drake,71,69172212,Hip Hop,0.59,0.468,10,-11.083,0,0.185,0,0.101,0.349,92.287,245227,4,TRUE,3O8NlPh2LByMU9lSRSHedm,3TVXtAsR1Inumwj472S9r4,Views,2016
468,69,The Ocean (feat. Shy Martin),Mike Perry,71,1430858,Dance,0.632,0.575,5,-6.478,1,0.029,1.81E-06,0.104,0.188,90.037,183414,4,FALSE,2CPqh63wRVscbceKcPxwvv,6lB8vOoI4DRrrVxXwuV19c,The Ocean (feat. Shy Martin),2016
469,70,Tuesday (feat. Danelle Sandoval),Burak Yeter,71,144695,EDM,0.841,0.639,9,-6.052,0,0.0688,0.0654,0.0545,0.675,99.002,241875,4,FALSE,7EVk9tRb6beJLTHrg6AkY9,4ON1ruy5ijE7ZPQthbrkgI,Tuesday (feat. Danelle Sandoval),2016
470,71,All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,70,345923,EDM,0.681,0.521,0,-5.849,1,0.141,8.41E-05,0.108,0.181,94.997,229747,4,TRUE,6TaqooOXAEcijL6G1AWS2K,2FwJwEswyIUAljqgjNSHgP,All My Friends (feat. Tinashe & Chance the Rapper),2016
471,72,Into You,Ariana Grande,69,85188706,Dance,0.623,0.734,9,-5.948,1,0.107,1.75E-06,0.145,0.37,107.853,244453,4,FALSE,63y6xWR4gXz7bnUGOk8iI6,66CXWjxzNUsdJxJ2JdwvnR,Dangerous Woman,2016
472,73,Close,Nick Jonas,69,8522021,Dance,0.654,0.623,6,-5.273,0,0.082,0,0.144,0.401,123.996,234213,4,FALSE,3lSDIJ2abCrOdDJ6pshUap,4Rxn7Im3LGfyRkY2FlHhWi,Last Year Was Complicated,2016
473,74,Jumpman,Drake,71,69172212,Hip Hop,0.852,0.553,1,-7.286,1,0.187,0,0.332,0.656,142.079,205879,4,TRUE,27GmP9AWRs744SzKcpJsTZ,3TVXtAsR1Inumwj472S9r4,What A Time To Be Alive,2016
474,75,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,69,14089260,Dance,0.632,0.702,7,-5.92,1,0.148,0,0.108,0.523,162.958,215414,4,FALSE,7K5dzhGda2vRTaAWYI3hrb,1KCSPY1glIKqW2TotWuXOR,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",2016
475,76,You Don't Own Me (feat. G-Eazy),SAYGRACE,69,174603,Dance,0.332,0.635,7,-5.653,1,0.0898,2.79E-06,0.0599,0.261,186.249,201493,3,FALSE,6KI1ZpZWYAJLvmVhCJz65G,6y5amJcTjeDgLXIjtQLMst,FMA,2016
476,77,H.O.L.Y.,Florida Georgia Line,69,4991878,Country,0.523,0.666,7,-4.081,0,0.0327,0,0.0728,0.564,78.077,194187,4,FALSE,0BCy325UZyR9z0t0uxwn2N,3b8QkneNDz4JHKKKlLgYZg,Dig Your Roots,2016
477,78,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,68,18414209,Dance,0.728,0.563,1,-8.053,0,0.134,0,0.179,0.352,100.017,217707,4,FALSE,37FXw5QGFN7uwwsLy8uAc0,6VuMaDnrHyPL1p4EHjYLi7,Nine Track Mind,2016
478,79,The Greatest (feat. Kendrick Lamar),Sia,68,24949389,Dance,0.668,0.725,1,-6.127,1,0.266,0.000479,0.0561,0.729,191.944,210227,4,FALSE,7xHWNBFm6ObGEQPaUxHuKO,5WUlDfRSoLAfcVSX1WnrxN,This Is Acting (Deluxe Version),2016
