,poistion,track_name,artist,popularity,followers,genres,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,track_id,art_id,album,year
359,10,Beggin',Måneskin,85,6478481,"['indie rock italiano', 'italian pop']",0.714,0.8,11,-4.808,0,0.0504,0.0,0.359,0.589,134.002,211560,4,False,3Wrjm47oTz2sjIgck11l5e,0lAWpj5szCSwM4rUMHYmrr,Chosen,2021
360,11,Astronaut In The Ocean,Masked Wolf,71,623567,"['australian hip hop', 'viral rap']",0.778,0.695,4,-6.865,0,0.0913,0.0,0.15,0.472,149.996,132780,4,True,6E90gq0KO6FYZVOXx8kCcC,1uU7g3DNSbsu0QjSEqZtEd,Astronomical,2021
361,12,DÁKITI,Bad Bunny,80,59583011,"['reggaeton', 'trap latino']",0.731,0.573,4,-10.059,0,0.0544,5.22e-05,0.113,0.145,109.928,205090,4,True,4MzXwWMhyBbmu6hOcLVD49,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,2021
362,13,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,80,12073366,"['lgbtq+ hip hop', 'pop']",0.741,0.691,10,-7.395,0,0.0672,0.0,0.0476,0.892,150.087,212353,4,True,5Z9KJZvQzH6PFmb8SNkxuk,7jVv8c5Fj3E9VhNjxT4snq,MONTERO,2021
363,14,Bad Habits,Ed Sheeran,86,105408325,"['pop', 'uk pop']",0.807,0.893,11,-3.745,0,0.0347,2.79e-05,0.366,0.537,126.011,230747,4,False,3rmo8F54jFF8OgYsqTxm5d,6eUKZXaKkcviH0Ku9w2n3V,=,2021
364,15,Save Your Tears,The Weeknd,88,53005100,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.68,0.826,0,-5.487,1,0.0309,1.24e-05,0.543,0.644,118.051,215627,4,True,5QO79kh1waicV47BqGRL3g,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,2021
365,16,Butter,BTS,81,57849048,"['k-pop', 'k-pop boy group']",0.759,0.459,8,-5.187,1,0.0948,0.0,0.0788,0.695,109.997,164952,4,False,6jjYDGxVJsWS0a5wlVF5vS,3Nrfpe0tUJi4K4DXYWgMUX,Proof,2021
366,17,Leave The Door Open,Bruno Mars,83,44487480,"['dance pop', 'pop']",0.586,0.616,5,-7.964,1,0.0324,0.0,0.0927,0.719,148.088,242096,4,False,02VBYrHfVwfEWXk5DXyf0T,0du5cEVh5yTK9QJze8zA0C,An Evening With Silk Sonic,2021
367,18,deja vu,Olivia Rodrigo,86,22101003,['pop'],0.442,0.612,2,-7.222,1,0.112,5.7e-06,0.37,0.178,180.917,215507,4,True,6HU7h9RYOaPRFeh0R3UeAr,1McMsnEElThX1knmY4oliG,SOUR,2021
368,19,Todo De Ti,Rauw Alejandro,78,14474457,"['puerto rican pop', 'trap latino']",0.78,0.719,3,-3.613,0,0.0506,0.000196,0.0931,0.336,127.962,199604,4,True,3rdAz1fbUfZxYgaCviYhRo,1mcTU81TzQhprhouKaTkpq,VICE VERSA,2021
369,20,Mood (feat. iann dior),24kGoldn,82,1907130,"['cali rap', 'pop', 'pop rap', 'rap']",0.701,0.716,7,-3.671,0,0.0361,0.0,0.324,0.732,91.007,140533,4,True,4jPy3l0RUwlUI9T5XHBW2m,6fWVd57NKTalqvmjRd2t8Z,El Dorado,2021
370,21,The Business,Tiësto,81,6598099,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",0.798,0.62,8,-7.079,0,0.232,0.0192,0.112,0.235,120.031,164000,4,False,6f3Slt0GbA2bPZlz0aIFXN,2o5jDhtHVPhrJdv3cEQ99Z,The Business,2021
371,22,Dynamite,BTS,84,57849048,"['k-pop', 'k-pop boy group']",0.746,0.765,6,-4.41,0,0.0993,0.0,0.0936,0.737,114.044,199054,4,False,5QDLhrAOJJdNAmCTJ8xMyW,3Nrfpe0tUJi4K4DXYWgMUX,BE,2021
372,23,Yonaguni,Bad Bunny,87,59583011,"['reggaeton', 'trap latino']",0.644,0.648,1,-4.601,1,0.118,0.0,0.135,0.44,179.951,206710,4,True,2JPLbjOn0wPCngEot2STUS,4q3ewBCX7sLwd24euuV69X,Yonaguni,2021
373,24,Watermelon Sugar,Harry Styles,88,24493873,['pop'],0.548,0.816,0,-4.209,1,0.0465,0.0,0.335,0.557,95.39,174000,4,False,6UelLqGlWMcVH1E5c4H7lY,6KImCVD70vtIoJWnq6nGn3,Fine Line,2021
374,25,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,81,104876,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",0.824,0.862,2,-3.424,1,0.126,0.000132,0.303,0.801,122.98,169153,4,False,4cG7HUWYHBV6R6tHn1gxrl,7i9j813KFoSBMldGqlh2Z1,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],2021
375,26,telepatía,Kali Uchis,81,3314134,"['colombian pop', 'pop']",0.653,0.524,11,-9.016,0,0.0502,0.0,0.203,0.553,83.97,160191,4,False,6tDDoYIxWvMLTdKpjFkc1B,1U1el3k54VvEUzo3ybLPlM,Sin Miedo (del Amor y Otros Demonios) ∞,2021
376,27,WITHOUT YOU,The Kid LAROI,78,4093726,"['australian hip hop', 'pop']",0.662,0.413,0,-7.357,1,0.0299,0.0,0.134,0.467,93.005,161385,4,True,27OeeYzk6klgBh83TSvGMA,2tIP7SsRs7vjIcLrU85W8J,F*CK LOVE (SAVAGE),2021
377,28,Heartbreak Anniversary,Giveon,83,2622007,"['pop', 'r&b']",0.449,0.465,0,-8.964,1,0.0791,1.02e-06,0.303,0.543,89.087,198371,3,False,3FAJ6O0NOHQV8Mc5Ri6ENp,4fxd5Ee7UefO4CUXgwJ7IP,TAKE TIME,2021
378,29,traitor,Olivia Rodrigo,86,22101003,['pop'],0.38,0.339,3,-7.885,1,0.0338,0.0,0.12,0.0849,100.607,229227,4,False,5CZ40GBx1sQ9agT82CLQCT,1McMsnEElThX1knmY4oliG,SOUR,2021
379,30,Pepas,Farruko,74,14319749,"['latin hip hop', 'reggaeton', 'trap latino']",0.762,0.766,7,-3.955,1,0.0343,6.98e-05,0.128,0.442,130.001,287120,4,True,2B4GHvToeLTOBB4QLzW3Ni,329e4yvIujISKGKz1BZZbO,La 167,2021
380,31,positions,Ariana Grande,84,85119135,"['dance pop', 'pop']",0.737,0.802,0,-4.771,1,0.0878,0.0,0.0931,0.682,144.015,172325,4,True,35mvY5S1H3J2QZyna3TFe0,66CXWjxzNUsdJxJ2JdwvnR,Positions,2021
381,32,Someone You Loved,Lewis Capaldi,87,10120269,"['pop', 'uk pop']",0.501,0.405,1,-5.679,1,0.0319,0.0,0.105,0.446,109.891,182161,4,False,7qEHsqek33rTcFNT9PFqLf,4GNC7GD6oZMSxPGyXy4MNB,Divinely Uninspired To A Hellish Extent,2021
382,33,Bandido,Myke Towers,74,9915131,"['reggaeton', 'trap latino']",0.713,0.617,8,-4.637,1,0.0887,0.0,0.0962,0.682,168.021,232853,4,False,1xK1Gg9SxG8fy2Ya373oqb,7iK8PXO48WeuP03g8YR51W,Bandido,2021
383,34,I WANNA BE YOUR SLAVE,Måneskin,82,6478481,"['indie rock italiano', 'italian pop']",0.75,0.608,1,-4.008,1,0.0387,0.0,0.178,0.958,132.507,173347,4,True,4pt5fDVTg5GhEvEtlz9dKk,0lAWpj5szCSwM4rUMHYmrr,Teatro d'ira - Vol. I,2021
384,35,RAPSTAR,Polo G,81,8647248,['chicago rap'],0.789,0.536,6,-6.862,1,0.242,0.0,0.129,0.437,81.039,165926,4,True,18vXApRmJSgQ6wG2ll9AOg,6AgTAQt8XS6jRWi4sX7w49,Hall of Fame,2021
385,36,LA NOCHE DE ANOCHE,Bad Bunny,81,59583011,"['reggaeton', 'trap latino']",0.856,0.618,7,-4.892,1,0.286,0.0,0.0866,0.391,81.993,203201,4,False,2XIc1pqjXV3Cr2BQUGNBck,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,2021
386,37,Streets,Doja Cat,82,23058904,"['dance pop', 'pop']",0.749,0.463,11,-8.433,1,0.0842,0.0382,0.338,0.189,90.035,226987,4,True,60ynsPSSKe6O3sfwRnIBRf,5cj0lLjcoR7YOSnhnX0Po5,Hot Pink,2021
387,38,Sweater Weather,The Neighbourhood,92,10758996,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",0.612,0.807,10,-2.81,1,0.0336,0.0177,0.101,0.398,124.053,240400,4,False,2QjOHCTQ1Jl3zawyYOpxh6,77SW9BnxLY8rJ0RciFqkHh,I Love You.,2021
388,39,Fiel,Los Legendarios,74,78154,"['reggaeton', 'reggaeton flow', 'trap latino']",0.849,0.701,6,-4.407,0,0.06,0.0,0.112,0.505,98.005,261667,4,False,7Bk0uXKk1uPT0XuQbpFzvs,0n6sKrG0xKAf8xmdqeNGke,Los Legendarios 001,2021
389,40,Need to Know,Doja Cat,82,23058904,"['dance pop', 'pop']",0.664,0.609,1,-6.509,1,0.0707,0.0,0.0926,0.194,130.041,210560,4,True,3Vi5XqYrmQgOYBajMWSvCi,5cj0lLjcoR7YOSnhnX0Po5,Planet Her,2021
390,41,Don't Start Now,Dua Lipa,81,37329937,"['dance pop', 'pop', 'uk pop']",0.793,0.793,11,-4.521,0,0.083,0.0,0.0951,0.679,123.95,183290,4,False,3PfIrDoz19wz7qK7tYeu62,6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,2021
391,42,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,76,673996,"['pop rap', 'rap', 'trap', 'viral rap']",0.8,0.658,1,-6.142,0,0.079,0.0,0.111,0.462,140.042,195429,4,True,7hxHWCCAIIxFLCzvDgnQHX,6MPCFvOQv5cIGfw3jODMF0,B4 The Storm,2021
392,43,Woman,Doja Cat,87,23058904,"['dance pop', 'pop']",0.824,0.764,5,-4.175,0,0.0854,0.00294,0.117,0.881,107.998,172627,4,True,6Uj1ctrBOjOas8xZXGqKk4,5cj0lLjcoR7YOSnhnX0Po5,Planet Her,2021
393,44,Arcade,Duncan Laurence,75,443367,['dutch pop'],0.453,0.35,9,-11.639,0,0.0425,0.00122,0.144,0.279,72.017,185147,3,False,1J14CdDAvBTE1AJYUOwl6C,3klZnJvYGIbWritVwQD434,Small Town Boy (Track By Track),2021
394,45,Good Days,SZA,82,8766574,"['pop', 'r&b', 'rap']",0.436,0.655,1,-8.37,0,0.0583,8.1e-06,0.688,0.412,121.002,279204,4,True,3YJJjQPAbDT7mGpX3WtQ9A,7tYKF4w9nC0nq9CsPZTHyP,Good Days,2021
395,46,Qué Más Pues?,J Balvin,75,35863330,"['reggaeton', 'reggaeton colombiano', 'trap latino']",0.903,0.817,8,-3.972,1,0.095,0.000311,0.242,0.732,102.014,217360,4,False,6D2TCm4nf5nxAcdGJ7w3QP,1vyhD5VmyZ7KMfW5gqLgo5,JOSE,2021
396,47,Head & Heart (feat. MNEK),Joel Corry,78,310743,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",0.734,0.874,8,-3.158,1,0.0662,1.14e-05,0.0489,0.905,122.953,166028,4,False,6cx06DFPPHchuUAcTxznu9,6DgP9otnZw5z6daOntINxp,Head & Heart (feat. MNEK),2021
397,48,34+35,Ariana Grande,80,85119135,"['dance pop', 'pop']",0.83,0.585,0,-6.476,1,0.094,0.0,0.248,0.485,109.978,173711,4,True,6Im9k8u9iIzKMrmV7BWtlF,66CXWjxzNUsdJxJ2JdwvnR,Positions,2021
398,49,you broke me first,Tate McRae,83,3206139,['pop'],0.667,0.373,4,-9.389,1,0.05,0.0,0.0906,0.0823,124.148,169266,4,True,45bE4HXI0AwGZXfZtMp8JR,45dkTj5sMRSjrmBSBeiHym,you broke me first,2021
399,50,Pareja Del Año,Sebastian Yatra,76,20373812,"['colombian pop', 'reggaeton colombiano']",0.715,0.622,4,-5.102,0,0.046,0.0,0.0948,0.808,80.015,195053,4,False,2rCbl9naJYhaxjLsfx88uM,07YUOmWljBTXwIseAUd9TW,Pareja Del Año,2021
